17.400000 0.777451 0.375196
17.500000 0.765877 0.363218
17.600000 0.748465 0.351434
17.700000 0.725331 0.339876
17.800000 0.696647 0.328544
17.900000 0.662644 0.317406
18.000000 0.623606 0.306406
18.100000 0.579868 0.295457
18.200000 0.531812 0.284452
18.300000 0.479864 0.273260
18.400000 0.424486 0.261733
18.500000 0.366173 0.249710
18.600000 0.305450 0.237021
18.700000 0.242858 0.223489
18.800000 0.178956 0.208937
18.900000 0.114309 0.193190
19.000000 0.049484 0.176084
19.100000 -0.014956 0.157467
19.200000 -0.078460 0.137201
19.300000 -0.140496 0.115174
19.400000 -0.200553 0.091294
19.500000 -0.258152 0.065502
19.600000 -0.312844 0.037766
19.700000 -0.364223 0.008092
19.800000 -0.411923 -0.023481
19.900000 -0.455625 -0.056876
