1.000000 0.000000 0.000000
0.995054 0.099838 0.000000
0.980167 0.198689 0.000000
0.955486 0.295565 0.000000
0.921261 0.389499 0.000000
0.877833 0.479553 0.000000
0.825636 0.564828 0.000000
0.765193 0.644474 0.000000
0.697107 0.717697 0.000000
0.622061 0.783766 0.000000
0.540802 0.842026 0.000000
0.454144 0.891896 0.000000
0.362950 0.932882 0.000000
0.268132 0.964579 0.000000
0.170634 0.986674 0.000000
0.071428 0.998951 0.000000
-0.028498 1.001292 0.000000
-0.128151 0.993679 0.000000
-0.226541 0.976193 0.000000
-0.322692 0.949013 0.000000
-0.415650 0.912415 0.000000
-0.504498 0.866767 0.000000
-0.588356 0.812529 0.000000
-0.666400 0.750243 0.000000
-0.737862 0.680532 0.000000
-0.802041 0.604090 0.000000
-0.858309 0.521677 0.000000
-0.906119 0.434112 0.000000
-0.945007 0.342262 0.000000
-0.974599 0.247034 0.000000
-0.994611 0.149367 0.000000
-1.004857 0.050224 0.000000
-1.005245 -0.049422 0.000000
-0.995780 -0.148593 0.000000
-0.976565 -0.246320 0.000000
-0.947795 -0.341647 0.000000
-0.909762 -0.433645 0.000000
-0.862844 -0.521419 0.000000
-0.807507 -0.604117 0.000000
-0.744298 -0.680938 0.000000
-0.673838 -0.751138 0.000000
-0.596817 -0.814040 0.000000
-0.513990 -0.869039 0.000000
-0.426165 -0.915607 0.000000
-0.334197 -0.953297 0.000000
-0.238981 -0.981750 0.000000
-0.141440 -1.000696 0.000000
-0.042521 -1.009957 0.000000
0.056819 -1.009448 0.000000
0.155620 -0.999179 0.000000
0.252927 -0.979254 0.000000
0.347800 -0.949869 0.000000
0.439324 -0.911310 0.000000
0.526618 -0.863953 0.000000
0.608840 -0.808257 0.000000
0.685199 -0.744761 0.000000
0.754958 -0.674079 0.000000
0.817449 -0.596893 0.000000
0.872068 -0.513947 0.000000
0.918290 -0.426042 0.000000
0.955672 -0.334025 0.000000
0.983854 -0.238782 0.000000
1.002564 -0.141230 0.000000
1.011624 -0.042309 0.000000
1.010945 0.057028 0.000000
1.000536 0.155827 0.000000
0.980497 0.253135 0.000000
0.951021 0.348017 0.000000
0.912391 0.439559 0.000000
0.864982 0.526882 0.000000
0.809248 0.609146 0.000000
0.745727 0.685560 0.000000
0.675031 0.755391 0.000000
0.597840 0.817969 0.000000
0.514898 0.872693 0.000000
0.427002 0.919041 0.000000
0.334998 0.956568 0.000000
0.239769 0.984919 0.000000
0.142232 1.003824 0.000000
0.043321 1.013105 0.000000
-0.056015 1.012679 0.000000
-0.154824 1.002553 0.000000
-0.252160 0.982829 0.000000
-0.347094 0.953703 0.000000
-0.438719 0.915457 0.000000
-0.526163 0.868463 0.000000
-0.608593 0.813176 0.000000
-0.685227 0.750129 0.000000
-0.755340 0.679928 0.000000
-0.818269 0.603248 0.000000
-0.873421 0.520822 0.000000
-0.920279 0.433440 0.000000
-0.958406 0.341935 0.000000
-0.987446 0.247178 0.000000
-1.007135 0.150070 0.000000
-1.017292 0.051532 0.000000
-1.017832 -0.047502 0.000000
-1.008758 -0.146097 0.000000
-0.990164 -0.243324 0.000000
-0.962234 -0.338265 0.000000
