1.000000 0.000000
0.998046 0.062792
0.992154 0.125338
0.982346 0.187392
0.968662 0.248710
0.951155 0.309048
0.929895 0.368170
0.904965 0.425841
0.876465 0.481835
0.844506 0.535930
0.809215 0.587914
0.770731 0.637581
0.729206 0.684736
0.684804 0.729192
0.637701 0.770776
0.588082 0.809323
0.536143 0.844681
0.482088 0.876711
0.426133 0.905289
0.368495 0.930300
0.309404 0.951648
0.249093 0.969248
0.187797 0.983033
0.125760 0.992948
0.063226 0.998954
0.000440 1.001030
-0.062350 0.999167
-0.124897 0.993374
-0.186955 0.983675
-0.248281 0.970107
-0.308634 0.952726
-0.367776 0.931601
-0.425476 0.906816
-0.481507 0.878469
-0.535651 0.846672
-0.587694 0.811551
-0.637434 0.773245
-0.684676 0.731905
-0.729235 0.687694
-0.770939 0.640786
-0.809624 0.591366
-0.845140 0.539628
-0.877349 0.485776
-0.906126 0.430021
-0.931360 0.372582
-0.952954 0.313683
-0.970824 0.253557
-0.984902 0.192437
-0.995134 0.130564
-1.001482 0.068178
-1.003922 0.005524
-1.002447 -0.057154
-0.997063 -0.119612
-0.987794 -0.181606
-0.974676 -0.242895
-0.957762 -0.303241
-0.937119 -0.362408
-0.912829 -0.420168
-0.884988 -0.476296
-0.853706 -0.530574
-0.819104 -0.582793
-0.781319 -0.632749
-0.740498 -0.680250
-0.696801 -0.725113
-0.650398 -0.767163
-0.601471 -0.806239
-0.550209 -0.842190
-0.496812 -0.874877
-0.441488 -0.904176
-0.384451 -0.929972
-0.325923 -0.952168
-0.266131 -0.970678
-0.205306 -0.985432
-0.143685 -0.996373
-0.081505 -1.003460
-0.019008 -1.006666
0.043565 -1.005979
0.105972 -1.001404
0.167972 -0.992958
0.229326 -0.980675
0.289795 -0.964603
0.349148 -0.944804
0.407155 -0.921355
0.463591 -0.894348
0.518241 -0.863887
0.570891 -0.830090
0.621340 -0.793087
0.669394 -0.753023
0.714866 -0.710051
0.757582 -0.664339
0.797376 -0.616061
0.834097 -0.565405
0.867601 -0.512566
0.897760 -0.457748
0.924459 -0.401163
0.947593 -0.343029
0.967075 -0.283569
0.982828 -0.223014
0.994792 -0.161597
1.002922 -0.099554
