0.039000 0.030000 0.042426 -0.000118 0.000124
0.079000 0.030000 0.042426 -0.000239 0.000251
0.119000 0.030000 0.042426 -0.000360 0.000378
0.159000 0.030000 0.042426 -0.000481 0.000506
0.199000 0.030000 0.042426 -0.000602 0.000633
0.239000 0.030000 0.042426 -0.000723 0.000760
0.279000 0.030000 0.042426 -0.000844 0.000887
0.319000 0.030000 0.042426 -0.000965 0.001015
0.359000 0.030000 0.042426 -0.001086 0.001142
0.399000 0.030000 0.042426 -0.001207 0.001269
0.439000 0.030000 0.042426 -0.001328 0.001396
0.479000 0.030000 0.042426 -0.001449 0.001523
0.519000 0.030000 0.042426 -0.001570 0.001651
0.559000 0.030000 0.042426 -0.001691 0.001778
0.599000 0.030000 0.042426 -0.001813 0.001905
0.639000 0.030000 0.042426 -0.001934 0.002032
0.679000 0.030000 0.042426 -0.002055 0.002159
0.719000 0.030000 0.042426 -0.002176 0.002287
0.759000 0.030000 0.042426 -0.002297 0.002414
0.799000 0.030000 0.042426 -0.002418 0.002541
0.839000 0.030000 0.042426 -0.002539 0.002668
0.879000 0.030000 0.042426 -0.002660 0.002795
0.919000 0.030000 0.042426 -0.002781 0.002923
0.959000 0.030000 0.042426 -0.002902 0.003050
0.999000 0.030000 0.042426 -0.003023 0.003177
1.039000 0.030000 0.042426 -0.003144 0.003304
1.079000 0.030000 0.042426 -0.003265 0.003432
1.119000 0.030000 0.042426 -0.003386 0.003559
1.159000 0.030000 0.042426 -0.003507 0.003686
1.199000 0.030000 0.042426 -0.003628 0.003813
1.239000 0.030000 0.042426 -0.003749 0.003940
1.279000 0.030000 0.042426 -0.003870 0.004068
1.319000 0.030000 0.042426 -0.003991 0.004195
1.359000 0.030000 0.042426 -0.004112 0.004322
1.399000 0.030000 0.042426 -0.004233 0.004449
1.439000 0.030000 0.042426 -0.004354 0.004576
1.479000 0.030000 0.042426 -0.004475 0.004704
1.519000 0.030000 0.042426 -0.004596 0.004831
1.559000 0.030000 0.042426 -0.004717 0.004958
1.599000 0.030000 0.042426 -0.004838 0.005085
1.639000 0.030000 0.042426 -0.004959 0.005212
1.679000 0.030000 0.042426 -0.005081 0.005340
1.719000 0.030000 0.042426 -0.005202 0.005467
1.759000 0.030000 0.042426 -0.005323 0.005594
1.799000 0.030000 0.042426 -0.005444 0.005721
1.839000 0.030000 0.042426 -0.005565 0.005848
1.879000 0.030000 0.042426 -0.005686 0.005976
1.919000 0.030000 0.042426 -0.005807 0.006103
