2.000000 0.000000 -1.000000 -1.000000 0.000000 -0.666667
2.000999 -0.002000 -1.001000 -0.999000 -0.000333 -0.666667
2.001996 -0.004001 -1.001998 -0.997999 -0.000667 -0.666667
2.002991 -0.006003 -1.002996 -0.996999 -0.001000 -0.666667
2.003985 -0.008005 -1.003992 -0.995997 -0.001333 -0.666667
2.004976 -0.010008 -1.004988 -0.994996 -0.001667 -0.666667
2.005966 -0.012011 -1.005983 -0.993994 -0.002000 -0.666667
2.006954 -0.014015 -1.006977 -0.992992 -0.002333 -0.666667
2.007939 -0.016020 -1.007970 -0.991990 -0.002667 -0.666667
2.008923 -0.018025 -1.008962 -0.990987 -0.003000 -0.666667
2.009905 -0.020031 -1.009953 -0.989984 -0.003333 -0.666667
2.010885 -0.022038 -1.010943 -0.988981 -0.003667 -0.666667
2.011864 -0.024045 -1.011932 -0.987978 -0.004000 -0.666667
2.012840 -0.026053 -1.012920 -0.986974 -0.004333 -0.666667
2.013814 -0.028061 -1.013907 -0.985970 -0.004667 -0.666667
2.014787 -0.030070 -1.014893 -0.984965 -0.005000 -0.666667
2.015757 -0.032079 -1.015879 -0.983960 -0.005333 -0.666667
2.016726 -0.034089 -1.016863 -0.982955 -0.005667 -0.666667
2.017693 -0.036100 -1.017847 -0.981950 -0.006000 -0.666667
2.018658 -0.038111 -1.018829 -0.980944 -0.006333 -0.666667
2.019621 -0.040123 -1.019811 -0.979938 -0.006667 -0.666667
2.020582 -0.042136 -1.020791 -0.978932 -0.007000 -0.666667
2.021542 -0.044149 -1.021771 -0.977926 -0.007333 -0.666667
2.022499 -0.046162 -1.022750 -0.976919 -0.007667 -0.666667
2.023455 -0.048177 -1.023727 -0.975912 -0.008000 -0.666667
2.024408 -0.050191 -1.024704 -0.974904 -0.008333 -0.666667
2.025360 -0.052207 -1.025680 -0.973897 -0.008667 -0.666667
2.026310 -0.054223 -1.026655 -0.972889 -0.009000 -0.666667
2.027258 -0.056239 -1.027629 -0.971881 -0.009333 -0.666667
2.028204 -0.058256 -1.028602 -0.970872 -0.009667 -0.666667
2.029148 -0.060274 -1.029574 -0.969863 -0.010000 -0.666667
2.030091 -0.062292 -1.030545 -0.968854 -0.010333 -0.666667
2.031031 -0.064310 -1.031516 -0.967845 -0.010667 -0.666667
2.031970 -0.066330 -1.032485 -0.966835 -0.011000 -0.666667
2.032906 -0.068350 -1.033453 -0.965825 -0.011333 -0.666667
