0.099000 2.834343
0.199000 2.605452
0.299000 2.391389
0.399000 2.194724
0.499000 2.014223
0.599000 1.848566
0.699000 1.696533
0.799000 1.557004
0.899000 1.428951
0.999000 1.311429
1.099000 1.203572
1.199000 1.104586
1.299000 1.013741
1.399000 0.930367
1.499000 0.853851
1.599000 0.783627
1.699000 0.719179
1.799000 0.660031
1.899000 0.605747
1.999000 0.555929
2.099000 0.510207
2.199000 0.468246
2.299000 0.429736
2.399000 0.394393
2.499000 0.361956
2.599000 0.332188
2.699000 0.304867
2.799000 0.279794
2.899000 0.256783
2.999000 0.235664
3.099000 0.216282
3.199000 0.198494
3.299000 0.182170
3.399000 0.167187
3.499000 0.153437
3.599000 0.140818
3.699000 0.129237
3.799000 0.118608
3.899000 0.108853
3.999000 0.099901
4.099000 0.091684
4.199000 0.084144
4.299000 0.077224
4.399000 0.070872
4.499000 0.065044
4.599000 0.059694
4.699000 0.054785
4.799000 0.050279
4.899000 0.046144
4.999000 0.042349
5.099000 0.038866
5.199000 0.035669
5.299000 0.032736
5.399000 0.030044
5.499000 0.027573
5.599000 0.025305
5.699000 0.023224
5.799000 0.021314
5.899000 0.019561
5.999000 0.017952
6.099000 0.016476
6.199000 0.015121
6.299000 0.013877
6.399000 0.012736
6.499000 0.011688
6.599000 0.010727
6.699000 0.009845
6.799000 0.009035
6.899000 0.008292
6.999000 0.007610
7.099000 0.006984
7.199000 0.006410
7.299000 0.005883
7.399000 0.005399
7.499000 0.004955
7.599000 0.004547
7.699000 0.004173
7.799000 0.003830
7.899000 0.003515
7.999000 0.003226
8.099000 0.002961
8.199000 0.002717
8.299000 0.002494
8.399000 0.002289
8.499000 0.002100
8.599000 0.001928
8.699000 0.001769
8.799000 0.001624
8.899000 0.001490
8.999000 0.001368
9.099000 0.001255
9.199000 0.001152
9.299000 0.001057
9.399000 0.000970
9.499000 0.000890
9.599000 0.000817
9.699000 0.000750
9.799000 0.000688
9.899000 0.000632
9.999000 0.000580
