0.000000 -0.283968 1.099987
0.100000 -0.172063 1.134811
0.200000 -0.052774 1.157440
0.300000 0.072820 1.168244
0.400000 0.203518 1.167741
0.500000 0.338012 1.156588
0.600000 0.474903 1.135569
0.700000 0.612718 1.105577
0.800000 0.749930 1.067598
0.900000 0.884981 1.022699
1.000000 1.016295 0.972000
1.100000 1.142310 0.916665
1.200000 1.261488 0.857874
1.300000 1.372348 0.796811
1.400000 1.473475 0.734638
1.500000 1.563550 0.672481
1.600000 1.641363 0.611412
1.700000 1.705831 0.552428
1.800000 1.756016 0.496440
1.900000 1.791137 0.444258
2.000000 1.810583 0.396580
2.100000 1.813922 0.353977
2.200000 1.800908 0.316893
2.300000 1.771484 0.285633
2.400000 1.725791 0.260362
2.500000 1.664156 0.241105
2.600000 1.587102 0.227746
2.700000 1.495329 0.220034
2.800000 1.389717 0.217589
2.900000 1.271309 0.219907
3.000000 1.141298 0.226374
3.100000 1.001017 0.236277
3.200000 0.851915 0.248816
3.300000 0.695544 0.263122
3.400000 0.533539 0.278271
3.500000 0.367593 0.293304
3.600000 0.199439 0.307242
3.700000 0.030827 0.319106
3.800000 -0.136501 0.327937
3.900000 -0.300828 0.332810
4.000000 -0.460489 0.332856
4.100000 -0.613888 0.327279
4.200000 -0.759521 0.315369
4.300000 -0.895992 0.296516
4.400000 -1.022033 0.270229
4.500000 -1.136515 0.236141
4.600000 -1.238465 0.194021
4.700000 -1.327075 0.143781
4.800000 -1.401710 0.085480
4.900000 -1.461916 0.019328
5.000000 -1.507421 -0.054314
5.100000 -1.538140 -0.134939
5.200000 -1.554166 -0.221893
5.300000 -1.555774 -0.314388
5.400000 -1.543411 -0.411509
5.500000 -1.517683 -0.512223
5.600000 -1.479351 -0.615396
5.700000 -1.429313 -0.719806
5.800000 -1.368589 -0.824160
5.900000 -1.298308 -0.927113
6.000000 -1.219686 -1.027285
6.100000 -1.134006 -1.123282
6.200000 -1.042606 -1.213720
6.300000 -0.946849 -1.297237
6.400000 -0.848109 -1.372522
6.500000 -0.747748 -1.438329
6.600000 -0.647096 -1.493500
6.700000 -0.547436 -1.536982
6.800000 -0.449979 -1.567843
6.900000 -0.355853 -1.585288
7.000000 -0.266085 -1.588673
7.100000 -0.181589 -1.577515
7.200000 -0.103154 -1.551506
7.300000 -0.031433 -1.510512
7.400000 0.033062 -1.454586
7.500000 0.089965 -1.383965
7.600000 0.139062 -1.299069
7.700000 0.180285 -1.200501
7.800000 0.213715 -1.089041
7.900000 0.239574 -0.965636
8.000000 0.258219 -0.831388
8.100000 0.270135 -0.687546
8.200000 0.275920 -0.535487
8.300000 0.276276 -0.376701
8.400000 0.271991 -0.212774
8.500000 0.263928 -0.045363
8.600000 0.253001 0.123818
8.700000 0.240165 0.293026
8.800000 0.226393 0.460505
8.900000 0.212658 0.624514
9.000000 0.199916 0.783345
9.100000 0.189086 0.935350
9.200000 0.181037 1.078954
9.300000 0.176566 1.212684
9.400000 0.176384 1.335181
9.500000 0.181104 1.445220
9.600000 0.191230 1.541727
9.700000 0.207141 1.623786
9.800000 0.229088 1.690659
9.900000 0.257186 1.741786
10.000000 0.291409 1.776797
10.100000 0.331590 1.795514
10.200000 0.377421 1.797949
10.300000 0.428457 1.784307
10.400000 0.484120 1.754980
10.500000 0.543706 1.710537
10.600000 0.606400 1.651721
10.700000 0.671281 1.579432
10.800000 0.737340 1.494716
10.900000 0.803494 1.398749
11.000000 0.868604 1.292820
11.100000 0.931491 1.178312
11.200000 0.990953 1.056682
11.300000 1.045792 0.929443
11.400000 1.094822 0.798140
11.500000 1.136900 0.664329
11.600000 1.170937 0.529556
11.700000 1.195920 0.395338
11.800000 1.210930 0.263141
11.900000 1.215156 0.134359
12.000000 1.207914 0.010301
12.100000 1.188657 -0.107830
12.200000 1.156988 -0.218951
12.300000 1.112668 -0.322109
12.400000 1.055625 -0.416496
12.500000 0.985957 -0.501452
12.600000 0.903938 -0.576478
12.700000 0.810010 -0.641233
12.800000 0.704791 -0.695539
12.900000 0.589058 -0.739378
13.000000 0.463751 -0.772891
13.100000 0.329953 -0.796368
13.200000 0.188883 -0.810243
13.300000 0.041882 -0.815081
13.400000 -0.109606 -0.811568
13.500000 -0.264050 -0.800495
13.600000 -0.419852 -0.782743
13.700000 -0.575367 -0.759267
13.800000 -0.728924 -0.731079
13.900000 -0.878849 -0.699226
14.000000 -1.023485 -0.664775
14.100000 -1.161216 -0.628792
14.200000 -1.290484 -0.592324
14.300000 -1.409819 -0.556381
14.400000 -1.517846 -0.521917
14.500000 -1.613317 -0.489816
14.600000 -1.695116 -0.460875
14.700000 -1.762282 -0.435792
14.800000 -1.814019 -0.415152
14.900000 -1.849707 -0.399419
15.000000 -1.868911 -0.388930
15.100000 -1.871387 -0.383885
15.200000 -1.857084 -0.384346
15.300000 -1.826149 -0.390237
15.400000 -1.778919 -0.401346
15.500000 -1.715921 -0.417325
15.600000 -1.637866 -0.437701
15.700000 -1.545633 -0.461880
15.800000 -1.440266 -0.489160
15.900000 -1.322954 -0.518743
16.000000 -1.195014 -0.549748
16.100000 -1.057881 -0.581226
16.200000 -0.913082 -0.612179
16.300000 -0.762217 -0.641574
16.400000 -0.606941 -0.668364
16.500000 -0.448937 -0.691508
16.600000 -0.289901 -0.709985
16.700000 -0.131513 -0.722816
16.800000 0.024581 -0.729083
16.900000 0.176790 -0.727944
17.000000 0.323600 -0.718651
17.100000 0.463589 -0.700563
17.200000 0.595451 -0.673164
17.300000 0.718004 -0.636067
17.400000 0.830209 -0.589032
17.500000 0.931180 -0.531968
17.600000 1.020194 -0.464943
17.700000 1.096696 -0.388180
17.800000 1.160305 -0.302065
17.900000 1.210815 -0.207141
18.000000 1.248195 -0.104104
18.100000 1.272587 0.006204
18.200000 1.284297 0.122802
18.300000 1.283791 0.244585
18.400000 1.271680 0.370332
18.500000 1.248715 0.498727
18.600000 1.215765 0.628374
18.700000 1.173807 0.757812
18.800000 1.123906 0.885540
18.900000 1.067197 1.010031
19.000000 1.004870 1.129760
19.100000 0.938144 1.243218
19.200000 0.868251 1.348941
19.300000 0.796419 1.445522
19.400000 0.723847 1.531638
19.500000 0.651689 1.606067
19.600000 0.581037 1.667705
19.700000 0.512906 1.715584
19.800000 0.448215 1.748885
19.900000 0.387777 1.766953
