0.000000 2.000000
0.076256 2.063712
0.152511 2.126445
0.228767 2.188197
0.305022 2.248969
0.381278 2.308761
0.457533 2.367574
0.533789 2.425406
0.610044 2.482258
0.686300 2.538131
0.762555 2.593023
0.838811 2.646935
0.915067 2.699867
0.991322 2.751820
1.067578 2.802792
1.143833 2.852784
1.220089 2.901797
1.296344 2.949829
1.372600 2.996881
1.448855 3.042953
1.525111 3.088046
1.601366 3.132158
1.677622 3.175290
1.753877 3.217443
1.830133 3.258615
1.906389 3.298807
1.982644 3.338019
2.058900 3.376252
2.135155 3.413504
2.211411 3.449776
2.287666 3.485069
2.363922 3.519381
2.440177 3.552713
2.516433 3.585066
2.592688 3.616438
2.668944 3.646830
2.745200 3.676242
2.821455 3.704675
2.897711 3.732127
2.973966 3.758599
3.050222 3.784092
3.126477 3.808604
3.202733 3.832136
3.278988 3.854688
3.355244 3.876261
3.431499 3.896853
3.507755 3.916465
3.584011 3.935098
3.660266 3.952750
3.736522 3.969422
3.812777 3.985114
3.889033 3.999827
3.965288 4.013559
4.041544 4.026311
4.117799 4.038084
4.194055 4.048876
4.270310 4.058688
4.346566 4.067520
4.422822 4.075373
4.499077 4.082245
4.575333 4.088137
4.651588 4.093050
4.727844 4.096982
4.804099 4.099934
4.880355 4.101906
4.956610 4.102899
5.032866 4.102911
5.109121 4.101943
5.185377 4.099996
5.261632 4.097068
5.337888 4.093160
5.414144 4.088272
5.490399 4.082405
5.566655 4.075557
5.642910 4.067729
5.719166 4.058922
5.795421 4.049134
5.871677 4.038366
5.947932 4.026618
6.024188 4.013891
6.100443 4.000183
6.176699 3.985495
6.252955 3.969828
6.329210 3.953180
6.405466 3.935552
6.481721 3.916944
6.557977 3.897357
6.634232 3.876789
6.710488 3.855241
6.786743 3.832714
6.862999 3.809206
6.939254 3.784718
7.015510 3.759250
7.091766 3.732803
7.168021 3.705375
7.244277 3.676967
7.320532 3.647580
7.396788 3.617212
7.473043 3.585864
7.549299 3.553537
7.625554 3.520229
7.701810 3.485941
7.778065 3.450673
7.854321 3.414426
7.930576 3.377198
8.006832 3.338990
8.083088 3.299803
8.159343 3.259635
8.235599 3.218487
8.311854 3.176359
8.388110 3.133252
8.464365 3.089164
8.540621 3.044096
8.616876 2.998049
8.693132 2.951021
8.769387 2.903013
8.845643 2.854025
8.921899 2.804058
8.998154 2.753110
9.074410 2.701182
9.150665 2.648275
9.226921 2.594387
9.303176 2.539519
9.379432 2.483671
9.455687 2.426844
9.531943 2.369036
9.608198 2.310248
9.684454 2.250481
9.760710 2.189733
9.836965 2.128005
9.913221 2.065297
9.989476 2.001610
10.065732 1.936942
10.141987 1.871294
10.218243 1.804667
10.294498 1.737059
10.370754 1.668471
10.447009 1.598903
10.523265 1.528356
10.599521 1.456828
10.675776 1.384320
10.752032 1.310833
10.828287 1.236365
10.904543 1.160917
10.980798 1.084489
11.057054 1.007082
11.133309 0.928694
11.209565 0.849326
11.285820 0.768979
11.362076 0.687651
11.438331 0.605343
11.514587 0.522055
11.590843 0.437788
11.667098 0.352540
11.743354 0.266312
11.819609 0.179105
11.895865 0.090917
11.972120 0.001749
