2.027216 -0.060662 -1.028558 -0.969669 -0.009967 -0.666667
2.049120 -0.123135 -1.054510 -0.938433 -0.019967 -0.666667
2.065599 -0.187033 -1.077750 -0.906484 -0.029967 -0.666667
2.076637 -0.252177 -1.098268 -0.873912 -0.039967 -0.666667
2.082214 -0.318390 -1.116057 -0.840805 -0.049967 -0.666667
2.082309 -0.385499 -1.131104 -0.807251 -0.059967 -0.666667
2.076897 -0.453330 -1.143398 -0.773335 -0.069967 -0.666667
2.065950 -0.521712 -1.152925 -0.739144 -0.079967 -0.666667
2.049435 -0.590469 -1.159668 -0.704766 -0.089967 -0.666667
2.027319 -0.659425 -1.163610 -0.670287 -0.099967 -0.666667
1.999562 -0.728401 -1.164731 -0.635800 -0.109967 -0.666667
1.966120 -0.797209 -1.163010 -0.601396 -0.119967 -0.666667
1.926948 -0.865658 -1.158424 -0.567171 -0.129967 -0.666667
1.881997 -0.933547 -1.150948 -0.533227 -0.139967 -0.666667
1.831211 -1.000665 -1.140556 -0.499667 -0.149967 -0.666667
1.774536 -1.066789 -1.127218 -0.466606 -0.159967 -0.666667
1.711912 -1.131681 -1.110906 -0.434159 -0.169967 -0.666667
1.643278 -1.195087 -1.091589 -0.402457 -0.179967 -0.666667
1.568573 -1.256730 -1.069236 -0.371635 -0.189967 -0.666667
1.487734 -1.316314 -1.043817 -0.341843 -0.199967 -0.666667
1.400704 -1.373511 -1.015302 -0.313244 -0.209967 -0.666667
1.307426 -1.427964 -0.983663 -0.286018 -0.219967 -0.666667
1.207857 -1.479276 -0.948878 -0.260362 -0.229967 -0.666667
1.101964 -1.527009 -0.910932 -0.236496 -0.239967 -0.666667
0.989736 -1.570674 -0.869818 -0.214663 -0.249967 -0.666667
0.871192 -1.609726 -0.825546 -0.195137 -0.259967 -0.666667
0.746395 -1.643554 -0.778147 -0.178223 -0.269967 -0.666667
0.615467 -1.671477 -0.727684 -0.164262 -0.279967 -0.666667
0.478618 -1.692736 -0.674259 -0.153632 -0.289967 -0.666667
0.336169 -1.706499 -0.618034 -0.146751 -0.299967 -0.666667
0.188600 -1.711859 -0.559250 -0.144070 -0.309967 -0.666667
0.036590 -1.707866 -0.498245 -0.146067 -0.319967 -0.666667
-0.118927 -1.693563 -0.435487 -0.153218 -0.329967 -0.666667
-0.276721 -1.668062 -0.371589 -0.165969 -0.339967 -0.666667
-0.435244 -1.630651 -0.307328 -0.184675 -0.349967 -0.666667
-0.592658 -1.580925 -0.243621 -0.209538 -0.359967 -0.666667
-0.746931 -1.518916 -0.181484 -0.240542 -0.369967 -0.666667
-0.896012 -1.445175 -0.121944 -0.277413 -0.379967 -0.666667
-1.038024 -1.360759 -0.065938 -0.319621 -0.389967 -0.666667
-1.171451 -1.267125 -0.014224 -0.366438 -0.399967 -0.666667
-1.295231 -1.165955 0.032666 -0.417023 -0.409967 -0.666667
-1.408760 -1.058976 0.074430 -0.470512 -0.419967 -0.666667
-1.511828 -0.947822 0.110964 -0.526089 -0.429967 -0.666667
-1.604523 -0.833950 0.142311 -0.583025 -0.439967 -0.666667
-1.687131 -0.718611 0.168615 -0.640695 -0.449967 -0.666667
-1.760062 -0.602849 0.190081 -0.698575 -0.459967 -0.666667
-1.823786 -0.487527 0.206943 -0.756237 -0.469967 -0.666667
-1.878799 -0.373346 0.219450 -0.813327 -0.479967 -0.666667
-1.925594 -0.260879 0.227847 -0.869560 -0.489967 -0.666667
