1.945457 -0.086927 -0.987679 -0.956537 -0.009967 -0.666667
1.731541 -0.221411 -0.895721 -0.889294 -0.019967 -0.666667
1.390403 -0.388405 -0.740151 -0.805797 -0.029967 -0.666667
0.965751 -0.572041 -0.542825 -0.713980 -0.039967 -0.666667
0.498816 -0.760098 -0.324358 -0.619951 -0.049967 -0.666667
0.018001 -0.946520 -0.098950 -0.526740 -0.059967 -0.666667
-0.463805 -1.128932 0.126953 -0.435534 -0.069967 -0.666667
-0.934479 -1.299334 0.347289 -0.350333 -0.079967 -0.666667
-1.367213 -1.442166 0.548657 -0.278917 -0.089967 -0.666667
-1.722366 -1.538197 0.711233 -0.230901 -0.099967 -0.666667
-1.957421 -1.569886 0.813760 -0.215057 -0.109967 -0.666667
-2.040565 -1.527378 0.840332 -0.236311 -0.119967 -0.666667
-1.962277 -1.412503 0.786189 -0.293748 -0.129967 -0.666667
-1.738874 -1.238449 0.659487 -0.380775 -0.139967 -0.666667
-1.406063 -1.025061 0.478082 -0.487470 -0.149967 -0.666667
-1.006249 -0.792219 0.263175 -0.603890 -0.159967 -0.666667
-0.575861 -0.554313 0.032981 -0.722843 -0.169967 -0.666667
-0.137157 -0.317940 -0.201372 -0.841030 -0.179967 -0.666667
0.300181 -0.087471 -0.435041 -0.956265 -0.189967 -0.666667
0.721107 0.124506 -0.660504 -1.062253 -0.199967 -0.666667
1.095854 0.297286 -0.862877 -1.148643 -0.209967 -0.666667
1.384826 0.407020 -1.022363 -1.203510 -0.219967 -0.666667
1.549519 0.433751 -1.119709 -1.216876 -0.229967 -0.666667
1.565458 0.368537 -1.142679 -1.184268 -0.239967 -0.666667
1.431285 0.217197 -1.090592 -1.108598 -0.249967 -0.666667
1.169068 -0.001608 -0.974484 -0.999196 -0.259967 -0.666667
0.815798 -0.263046 -0.812849 -0.868477 -0.269967 -0.666667
0.410821 -0.544109 -0.625361 -0.727946 -0.279967 -0.666667
-0.015076 -0.829514 -0.427412 -0.585243 -0.289967 -0.666667
-0.445541 -1.112788 -0.227179 -0.443606 -0.299967 -0.666667
-0.872114 -1.386557 -0.028893 -0.306722 -0.309967 -0.666667
-1.276711 -1.632979 0.158406 -0.183510 -0.319967 -0.666667
-1.628020 -1.826013 0.319060 -0.086994 -0.329967 -0.666667
-1.888221 -1.937921 0.434161 -0.031040 -0.339967 -0.666667
-2.024229 -1.947974 0.487165 -0.026013 -0.349967 -0.666667
-2.019265 -1.850153 0.469683 -0.074924 -0.359967 -0.666667
-1.879094 -1.655804 0.384597 -0.172098 -0.369967 -0.666667
-1.629525 -1.389555 0.244812 -0.305223 -0.379967 -0.666667
-1.306758 -1.080641 0.068429 -0.459679 -0.389967 -0.666667
-0.945740 -0.753968 -0.127080 -0.623016 -0.399967 -0.666667
-0.571231 -0.424409 -0.329335 -0.787796 -0.409967 -0.666667
-0.194543 -0.098377 -0.532679 -0.950811 -0.419967 -0.666667
0.175403 0.212510 -0.732652 -1.106255 -0.429967 -0.666667
0.518208 0.484713 -0.919054 -1.242356 -0.439967 -0.666667
0.802580 0.687104 -1.076240 -1.343552 -0.449967 -0.666667
0.994047 0.789306 -1.186974 -1.394653 -0.459967 -0.666667
1.065864 0.771786 -1.237882 -1.385893 -0.469967 -0.666667
1.008619 0.633361 -1.224260 -1.316680 -0.479967 -0.666667
0.833628 0.391967 -1.151764 -1.195983 -0.489967 -0.666667
0.568300 0.078066 -1.034100 -1.039033 -0.499967 -0.666667
0.246261 -0.275765 -0.888080 -0.862117 -0.509967 -0.666667
-0.102804 -0.644158 -0.728548 -0.677921 -0.519967 -0.666667
-0.460118 -1.013737 -0.564891 -0.493132 -0.529967 -0.666667
-0.818007 -1.377194 -0.400946 -0.311403 -0.539967 -0.666667
-1.166254 -1.717603 -0.241823 -0.141198 -0.549967 -0.666667
-1.483356 -2.005601 -0.098272 0.002801 -0.559967 -0.666667
-1.739596 -2.205734 0.014848 0.102867 -0.569967 -0.666667
-1.905109 -2.286682 0.082605 0.143341 -0.579967 -0.666667
-1.959801 -2.232204 0.094950 0.116102 -0.589967 -0.666667
-1.900663 -2.047563 0.050382 0.023782 -0.599967 -0.666667
-1.742635 -1.757739 -0.043633 -0.121130 -0.609967 -0.666667
-1.512675 -1.398298 -0.173613 -0.300851 -0.619967 -0.666667
-1.240475 -1.003748 -0.324713 -0.498126 -0.629967 -0.666667
-0.950088 -0.598445 -0.484906 -0.700778 -0.639967 -0.666667
-0.654757 -0.193734 -0.647571 -0.903133 -0.649967 -0.666667
-0.360072 0.200580 -0.809914 -1.100290 -0.659967 -0.666667
-0.077415 0.561605 -0.966242 -1.280803 -0.669967 -0.666667
0.172011 0.854444 -1.105956 -1.427222 -0.679967 -0.666667
0.361460 1.040574 -1.215680 -1.520287 -0.689967 -0.666667
0.466460 1.089756 -1.283180 -1.544878 -0.699967 -0.666667
0.473238 0.991047 -1.301569 -1.495523 -0.709967 -0.666667
0.383699 0.757265 -1.271800 -1.378632 -0.719967 -0.666667
0.214340 0.420229 -1.202120 -1.210115 -0.729967 -0.666667
-0.010095 0.019381 -1.104903 -1.009690 -0.739967 -0.666667
-0.264703 -0.410443 -0.992598 -0.794779 -0.749967 -0.666667
-0.531001 -0.847254 -0.874450 -0.576373 -0.759967 -0.666667
-0.800467 -1.281363 -0.754717 -0.359319 -0.769967 -0.666667
-1.068422 -1.698758 -0.635739 -0.150621 -0.779967 -0.666667
-1.323164 -2.070410 -0.523368 0.035205 -0.789967 -0.666667
-1.545184 -2.356640 -0.427358 0.178320 -0.799967 -0.666667
-1.711782 -2.517561 -0.359059 0.258780 -0.809967 -0.666667
-1.804098 -2.526168 -0.327901 0.263084 -0.819967 -0.666667
-1.813739 -2.378517 -0.338081 0.189258 -0.829967 -0.666667
-1.745683 -2.095458 -0.387109 0.047729 -0.839967 -0.666667
-1.616006 -1.714817 -0.466947 -0.142591 -0.849967 -0.666667
-1.445908 -1.278321 -0.566996 -0.360840 -0.859967 -0.666667
-1.255159 -0.819503 -0.677370 -0.590249 -0.869967 -0.666667
-1.057080 -0.356982 -0.791410 -0.821509 -0.879967 -0.666667
-0.856486 0.099830 -0.906707 -1.049915 -0.889967 -0.666667
-0.657570 0.531453 -1.021165 -1.265727 -0.899967 -0.666667
-0.471167 0.903004 -1.129366 -1.451502 -0.909967 -0.666667
-0.313868 1.171256 -1.223016 -1.585628 -0.919967 -0.666667
-0.203698 1.296975 -1.293101 -1.648488 -0.929967 -0.666667
-0.154303 1.258475 -1.332799 -1.629238 -0.939967 -0.666667
-0.170141 1.060004 -1.339879 -1.530002 -0.949967 -0.666667
-0.245133 0.730230 -1.317384 -1.365115 -0.959967 -0.666667
-0.365317 0.311625 -1.272292 -1.155812 -0.969967 -0.666667
-0.513854 -0.153578 -1.213023 -0.923211 -0.979967 -0.666667
-0.675970 -0.634661 -1.146965 -0.682669 -0.989967 -0.666667
-0.842909 -1.116708 -1.078495 -0.441646 -0.999967 -0.666667
-1.012612 -1.588557 -1.008644 -0.205721 -1.009967 -0.666667
-1.181727 -2.024705 -0.939087 0.012352 -1.019967 -0.666667
-1.341521 -2.385149 -0.874190 0.192574 -1.029967 -0.666667
-1.479224 -2.624768 -0.820338 0.312384 -1.039967 -0.666667
-1.581563 -2.707152 -0.784168 0.353576 -1.049967 -0.666667
-1.639131 -2.617712 -0.770385 0.308856 -1.059967 -0.666667
-1.649628 -2.369438 -0.780136 0.184719 -1.069967 -0.666667
-1.618354 -1.997944 -0.810773 -0.001028 -1.079967 -0.666667
-1.555897 -1.548601 -0.857001 -0.225700 -1.089967 -0.666667
-1.474454 -1.062361 -0.912723 -0.468820 -1.099967 -0.666667
-1.384310 -0.565874 -0.972795 -0.717063 -1.109967 -0.666667
-1.290304 -0.070998 -1.034798 -0.964501 -1.119967 -0.666667
-1.192281 0.407373 -1.098809 -1.203687 -1.129967 -0.666667
-1.091892 0.837830 -1.164004 -1.418915 -1.139967 -0.666667
-0.994694 1.176432 -1.227603 -1.588216 -1.149967 -0.666667
-0.909180 1.378130 -1.285360 -1.689065 -1.159967 -0.666667
-0.844380 1.411440 -1.332760 -1.705720 -1.169967 -0.666667
-0.806912 1.270162 -1.366494 -1.635081 -1.179967 -0.666667
-0.798811 0.975865 -1.385545 -1.487932 -1.189967 -0.666667
-0.817152 0.569667 -1.391374 -1.284833 -1.199967 -0.666667
-0.855453 0.097904 -1.387224 -1.048952 -1.209967 -0.666667
-0.905941 -0.401403 -1.376980 -0.799298 -1.219967 -0.666667
-0.962111 -0.906475 -1.363894 -0.546763 -1.229967 -0.666667
-1.022532 -1.406856 -1.348684 -0.296572 -1.239967 -0.666667
-1.089589 -1.882610 -1.330155 -0.058695 -1.249967 -0.666667
-1.164373 -2.297091 -1.307763 0.148545 -1.259967 -0.666667
-1.245248 -2.603989 -1.282326 0.301995 -1.269967 -0.666667
-1.327923 -2.760443 -1.255988 0.380221 -1.279967 -0.666667
-1.406553 -2.741727 -1.231674 0.370864 -1.289967 -0.666667
-1.475549 -2.550675 -1.212176 0.275337 -1.299967 -0.666667
-1.531349 -2.216580 -1.199276 0.108290 -1.309967 -0.666667
-1.573354 -1.784218 -1.193273 -0.107891 -1.319967 -0.666667
-1.603754 -1.298947 -1.193073 -0.350526 -1.329967 -0.666667
-1.626526 -0.794475 -1.196687 -0.602762 -1.339967 -0.666667
-1.645065 -0.287616 -1.202418 -0.856192 -1.349967 -0.666667
-1.657630 0.210350 -1.211135 -1.105175 -1.359967 -0.666667
-1.659077 0.674053 -1.225412 -1.337026 -1.369967 -0.666667
-1.644650 1.062718 -1.247625 -1.531359 -1.379967 -0.666667
-1.611757 1.329532 -1.279072 -1.664766 -1.389967 -0.666667
-1.561126 1.435890 -1.319387 -1.717945 -1.399967 -0.666667
