0.000000 0.000000 0.029241 -0.999572 -0.012105 -1.998717
0.000000 0.000000 0.026938 -0.999637 -0.011152 -1.998911
0.000000 0.000000 0.023206 -0.999731 -0.009606 -1.999192
0.000000 0.000000 0.018240 -0.999834 -0.007547 -1.999501
0.000000 0.000000 0.012304 -0.999924 -0.005081 -1.999773
0.000000 0.000000 0.005711 -0.999984 -0.002340 -1.999951
0.000000 0.000000 -0.001186 -0.999999 0.000529 -1.999998
0.000000 0.000000 -0.008020 -0.999968 0.003371 -1.999903
0.000000 0.000000 -0.014424 -0.999896 0.006031 -1.999687
0.000000 0.000000 -0.020059 -0.999799 0.008370 -1.999395
0.000000 0.000000 -0.024625 -0.999697 0.010259 -1.999088
0.000000 0.000000 -0.027881 -0.999611 0.011606 -1.998831
0.000000 0.000000 -0.029660 -0.999560 0.012338 -1.998678
0.000000 0.000000 -0.029867 -0.999554 0.012420 -1.998659
0.000000 0.000000 -0.028491 -0.999594 0.011846 -1.998780
0.000000 0.000000 -0.025605 -0.999672 0.010647 -1.999015
0.000000 0.000000 -0.021359 -0.999772 0.008882 -1.999314
0.000000 0.000000 -0.015977 -0.999872 0.006642 -1.999617
0.000000 0.000000 -0.009744 -0.999953 0.004045 -1.999857
0.000000 0.000000 -0.002989 -0.999996 0.001229 -1.999987
0.000000 0.000000 0.003925 -0.999992 -0.001654 -1.999977
0.000000 0.000000 0.010630 -0.999944 -0.004447 -1.999830
0.000000 0.000000 0.016765 -0.999859 -0.007003 -1.999577
0.000000 0.000000 0.022007 -0.999758 -0.009182 -1.999271
0.000000 0.000000 0.026077 -0.999660 -0.010874 -1.998977
0.000000 0.000000 0.028763 -0.999586 -0.011988 -1.998756
0.000000 0.000000 0.029923 -0.999552 -0.012472 -1.998653
0.000000 0.000000 0.029498 -0.999565 -0.012297 -1.998691
0.000000 0.000000 0.027510 -0.999622 -0.011476 -1.998861
0.000000 0.000000 0.024061 -0.999710 -0.010048 -1.999129
0.000000 0.000000 0.019333 -0.999813 -0.008087 -1.999437
0.000000 0.000000 0.013575 -0.999908 -0.005694 -1.999722
0.000000 0.000000 0.007091 -0.999975 -0.002998 -1.999924
0.000000 0.000000 0.000228 -1.000000 -0.000140 -2.000000
0.000000 0.000000 -0.006648 -0.999978 0.002724 -1.999934
0.000000 0.000000 -0.013170 -0.999913 0.005437 -1.999740
0.000000 0.000000 -0.018989 -0.999820 0.007858 -1.999459
0.000000 0.000000 -0.023797 -0.999717 0.009856 -1.999150
0.000000 0.000000 -0.027341 -0.999626 0.011327 -1.998878
0.000000 0.000000 -0.029435 -0.999567 0.012196 -1.998700
0.000000 0.000000 -0.029970 -0.999551 0.012421 -1.998652
0.000000 0.000000 -0.028918 -0.999582 0.011989 -1.998745
0.000000 0.000000 -0.026334 -0.999653 0.010921 -1.998959
0.000000 0.000000 -0.022352 -0.999750 0.009275 -1.999250
0.000000 0.000000 -0.017182 -0.999852 0.007131 -1.999557
0.000000 0.000000 -0.011097 -0.999938 0.004606 -1.999815
0.000000 0.000000 -0.004418 -0.999990 0.001831 -1.999971
0.000000 0.000000 0.002496 -0.999997 -0.001044 -1.999991
0.000000 0.000000 0.009277 -0.999957 -0.003862 -1.999871
0.000000 0.000000 0.015561 -0.999879 -0.006473 -1.999636
0.000000 0.000000 0.021017 -0.999779 -0.008733 -1.999336
0.000000 0.000000 0.025353 -0.999679 -0.010529 -1.999035
0.000000 0.000000 0.028344 -0.999598 -0.011763 -1.998794
0.000000 0.000000 0.029832 -0.999555 -0.012375 -1.998664
0.000000 0.000000 0.029740 -0.999558 -0.012333 -1.998672
0.000000 0.000000 0.028072 -0.999606 -0.011639 -1.998817
0.000000 0.000000 0.024917 -0.999690 -0.010328 -1.999068
0.000000 0.000000 0.020439 -0.999791 -0.008468 -1.999373
0.000000 0.000000 0.014872 -0.999889 -0.006153 -1.999668
0.000000 0.000000 0.008514 -0.999964 -0.003505 -1.999892
0.000000 0.000000 0.001700 -0.999999 -0.000668 -1.999996
0.000000 0.000000 -0.005203 -0.999986 0.002209 -1.999959
0.000000 0.000000 -0.011828 -0.999930 0.004966 -1.999789
0.000000 0.000000 -0.017821 -0.999841 0.007458 -1.999522
0.000000 0.000000 -0.022863 -0.999739 0.009552 -1.999213
0.000000 0.000000 -0.026688 -0.999644 0.011139 -1.998928
0.000000 0.000000 -0.029097 -0.999577 0.012135 -1.998726
0.000000 0.000000 -0.029963 -0.999551 0.012493 -1.998649
0.000000 0.000000 -0.029241 -0.999572 0.012193 -1.998714
0.000000 0.000000 -0.026969 -0.999636 0.011251 -1.998906
0.000000 0.000000 -0.023266 -0.999729 0.009713 -1.999185
0.000000 0.000000 -0.018325 -0.999832 0.007660 -1.999494
0.000000 0.000000 -0.012407 -0.999923 0.005197 -1.999768
0.000000 0.000000 -0.005826 -0.999983 0.002456 -1.999949
0.000000 0.000000 0.001067 -0.999999 -0.000417 -1.999998
0.000000 0.000000 0.007904 -0.999969 -0.003266 -1.999906
0.000000 0.000000 0.014318 -0.999897 -0.005938 -1.999692
0.000000 0.000000 0.019969 -0.999801 -0.008290 -1.999401
0.000000 0.000000 0.024556 -0.999698 -0.010197 -1.999094
0.000000 0.000000 0.027838 -0.999612 -0.011562 -1.998836
0.000000 0.000000 0.029646 -0.999560 -0.012314 -1.998680
0.000000 0.000000 0.029882 -0.999553 -0.012416 -1.998659
0.000000 0.000000 0.028535 -0.999593 -0.011863 -1.998776
0.000000 0.000000 0.025676 -0.999670 -0.010683 -1.999009
0.000000 0.000000 0.021453 -0.999770 -0.008935 -1.999308
0.000000 0.000000 0.016088 -0.999871 -0.006712 -1.999611
0.000000 0.000000 0.009866 -0.999951 -0.004128 -1.999853
0.000000 0.000000 0.003115 -0.999995 -0.001322 -1.999985
0.000000 0.000000 -0.003802 -0.999993 0.001555 -1.999978
0.000000 0.000000 -0.010516 -0.999945 0.004347 -1.999834
0.000000 0.000000 -0.016669 -0.999861 0.006902 -1.999583
0.000000 0.000000 -0.021934 -0.999759 0.009086 -1.999278
0.000000 0.000000 -0.026033 -0.999661 0.010783 -1.998983
