0.000000 3.877938 4.758409 9.877938 0
0.100000 3.808077 4.857206 9.808077 0
0.200000 3.724442 4.975484 9.724442 0
0.300000 3.628457 5.111227 9.628457 0
0.400000 3.521759 5.262121 9.521759 0
0.500000 3.406167 5.425593 9.406167 0
0.600000 3.283651 5.598857 9.283651 0
0.700000 3.156299 5.778959 9.156299 0
0.800000 3.026284 5.962829 9.026284 0
0.900000 2.895820 6.147333 8.895820 0
1.000000 2.767132 6.329326 8.767132 0
1.100000 2.642413 6.505704 8.642413 0
1.200000 2.523791 6.673462 8.523791 0
1.300000 2.413286 6.829739 8.413286 0
1.400000 2.312783 6.971872 8.312783 0
1.500000 2.223995 7.097437 8.223995 0
1.600000 2.148435 7.204295 8.148435 0
1.700000 2.087391 7.290624 8.087391 0
1.800000 2.041905 7.354951 8.041905 0
1.900000 2.012751 7.396181 8.012751 0
2.000000 2.000426 7.413610 8.000426 0
2.100000 2.005142 7.406942 8.005142 0
2.200000 2.026816 7.376290 8.026816 0
2.300000 2.065080 7.322177 8.065080 0
2.400000 2.119281 7.245525 8.119281 0
2.500000 2.188496 7.147640 8.188496 0
2.600000 2.271544 7.030192 8.271544 0
2.700000 2.367010 6.895183 8.367010 0
2.800000 2.473267 6.744913 8.473267 0
2.900000 2.588503 6.581945 8.588503 0
3.000000 2.710753 6.409057 8.710753 0
3.100000 2.837934 6.229195 8.837934 0
3.200000 2.967878 6.045427 8.967878 0
3.300000 3.098370 5.860884 9.098370 0
3.400000 3.227184 5.678713 9.227184 0
3.500000 3.352126 5.502018 9.352126 0
3.600000 3.471065 5.333813 9.471065 0
3.700000 3.581974 5.176964 9.581974 0
3.800000 3.682963 5.034145 9.682963 0
3.900000 3.772308 4.907791 9.772308 0
4.000000 3.848489 4.800055 9.848489 0
4.100000 3.910205 4.712775 9.910205 0
4.200000 3.956406 4.647438 9.956406 0
4.300000 3.986302 4.605158 9.986302 0
4.400000 3.999386 4.586655 9.999386 0
4.500000 3.995433 4.592245 9.995433 0
4.600000 3.974511 4.621833 9.974511 0
4.700000 3.936977 4.674915 9.936977 0
4.800000 3.883470 4.750584 9.883470 0
4.900000 3.814903 4.847553 9.814903 0
5.000000 3.732445 4.964167 9.732445 0
5.100000 3.637500 5.098438 9.637500 0
5.200000 3.531689 5.248079 9.531689 0
5.300000 3.416813 5.410537 9.416813 0
5.400000 3.294833 5.583043 9.294833 0
5.500000 3.167826 5.762658 9.167826 0
5.600000 3.037959 5.946318 9.037959 0
5.700000 2.907444 6.130894 8.907444 0
5.800000 2.778507 6.313238 8.778507 0
5.900000 2.653346 6.490242 8.653346 0
6.000000 2.534095 6.658890 8.534095 0
6.100000 2.422785 6.816305 8.422785 0
6.200000 2.321315 6.959805 8.321315 0
6.300000 2.231415 7.086943 8.231415 0
6.400000 2.154616 7.195553 8.154616 0
6.500000 2.092229 7.283782 8.092229 0
6.600000 2.045316 7.350127 8.045316 0
6.700000 2.014678 7.393456 8.014678 0
6.800000 2.000836 7.413032 8.000836 0
6.900000 2.004026 7.408519 8.004026 0
7.000000 2.024195 7.379996 8.024195 0
7.100000 2.060998 7.327949 8.060998 0
7.200000 2.113809 7.253264 8.113809 0
7.300000 2.181725 7.157215 8.181725 0
7.400000 2.263591 7.041439 8.263591 0
7.500000 2.358011 6.907910 8.358011 0
7.600000 2.463374 6.758904 8.463374 0
7.700000 2.577885 6.596961 8.577885 0
7.800000 2.699591 6.424842 8.699591 0
7.900000 2.826419 6.245481 8.826419 0
8.000000 2.956205 6.061935 8.956205 0
8.100000 3.086739 5.877333 9.086739 0
8.200000 3.215793 5.694822 9.215793 0
8.300000 3.341169 5.517514 9.341169 0
8.400000 3.460729 5.348430 9.460729 0
8.500000 3.572436 5.190454 9.572436 0
8.600000 3.674383 5.046278 9.674383 0
8.700000 3.764835 4.918359 9.764835 0
8.800000 3.842249 4.808880 9.842249 0
8.900000 3.905306 4.719705 9.905306 0
9.000000 3.952929 4.652355 9.952929 0
9.100000 3.984308 4.607978 9.984308 0
9.200000 3.998908 4.587330 9.998908 0
9.300000 3.996480 4.590764 9.996480 0
9.400000 3.977065 4.618221 9.977065 0
9.500000 3.940994 4.669233 9.940994 0
9.600000 3.888882 4.742930 9.888882 0
9.700000 3.821618 4.838057 9.821618 0
9.800000 3.740348 4.952990 9.740348 0
9.900000 3.646457 5.085772 9.646457 0
