0.000000 4.000000 7.414214 10.000000 0
0.100000 3.998536 7.412143 9.998536 0
0.200000 3.994148 7.405937 9.994148 0
0.300000 3.986849 7.395615 9.986849 0
0.400000 3.976660 7.381206 9.976660 0
0.500000 3.963611 7.362752 9.963611 0
0.600000 3.947741 7.340308 9.947741 0
0.700000 3.929095 7.313939 9.929095 0
0.800000 3.907729 7.283723 9.907729 0
0.900000 3.883705 7.249748 9.883705 0
1.000000 3.857093 7.212113 9.857093 0
1.100000 3.827971 7.170929 9.827971 0
1.200000 3.796425 7.126316 9.796425 0
1.300000 3.762547 7.078405 9.762547 0
1.400000 3.726436 7.027336 9.726436 0
1.500000 3.688198 6.973259 9.688198 0
1.600000 3.647944 6.916332 9.647944 0
1.700000 3.605794 6.856721 9.605794 0
1.800000 3.561869 6.794603 9.561869 0
1.900000 3.516299 6.730157 9.516299 0
2.000000 3.469217 6.663573 9.469217 0
2.100000 3.420761 6.595046 9.420761 0
2.200000 3.371074 6.524777 9.371074 0
2.300000 3.320299 6.452971 9.320299 0
2.400000 3.268587 6.379839 9.268587 0
2.500000 3.216088 6.305595 9.216088 0
2.600000 3.162956 6.230455 9.162956 0
2.700000 3.109348 6.154641 9.109348 0
2.800000 3.055419 6.078374 9.055419 0
2.900000 3.001328 6.001877 9.001328 0
3.000000 2.947232 5.925375 8.947232 0
3.100000 2.893292 5.849092 8.893292 0
3.200000 2.839664 5.773250 8.839664 0
3.300000 2.786505 5.698073 8.786505 0
3.400000 2.733972 5.623779 8.733972 0
3.500000 2.682217 5.550587 8.682217 0
3.600000 2.631393 5.478711 8.631393 0
3.700000 2.581649 5.408362 8.581649 0
3.800000 2.533129 5.339745 8.533129 0
3.900000 2.485977 5.273061 8.485977 0
4.000000 2.440329 5.208506 8.440329 0
4.100000 2.396321 5.146269 8.396321 0
4.200000 2.354080 5.086532 8.354080 0
4.300000 2.313731 5.029469 8.313731 0
4.400000 2.275391 4.975248 8.275391 0
4.500000 2.239173 4.924028 8.239173 0
4.600000 2.205183 4.875959 8.205183 0
4.700000 2.173520 4.831181 8.173520 0
4.800000 2.144278 4.789826 8.144278 0
4.900000 2.117541 4.752014 8.117541 0
5.000000 2.093388 4.717857 8.093388 0
5.100000 2.071890 4.687454 8.071890 0
5.200000 2.053110 4.660895 8.053110 0
5.300000 2.037102 4.638256 8.037102 0
5.400000 2.023914 4.619606 8.023914 0
5.500000 2.013584 4.604997 8.013584 0
5.600000 2.006142 4.594473 8.006142 0
5.700000 2.001611 4.588065 8.001611 0
5.800000 2.000004 4.585791 8.000004 0
5.900000 2.001324 4.587659 8.001324 0
6.000000 2.005569 4.593662 8.005569 0
6.100000 2.012726 4.603783 8.012726 0
6.200000 2.022773 4.617993 8.022773 0
6.300000 2.035682 4.636249 8.035682 0
6.400000 2.051415 4.658499 8.051415 0
6.500000 2.069926 4.684677 8.069926 0
6.600000 2.091160 4.714706 8.091160 0
6.700000 2.115055 4.748499 8.115055 0
6.800000 2.141542 4.785957 8.141542 0
6.900000 2.170543 4.826970 8.170543 0
7.000000 2.201972 4.871418 8.201972 0
7.100000 2.235738 4.919170 8.235738 0
7.200000 2.271742 4.970087 8.271742 0
7.300000 2.309878 5.024020 8.309878 0
7.400000 2.350036 5.080811 8.350036 0
7.500000 2.392096 5.140294 8.392096 0
7.600000 2.435937 5.202294 8.435937 0
7.700000 2.481429 5.266630 8.481429 0
7.800000 2.528440 5.333113 8.528440 0
7.900000 2.576831 5.401549 8.576831 0
8.000000 2.626462 5.471738 8.626462 0
8.100000 2.677187 5.543473 8.677187 0
8.200000 2.728857 5.616545 8.728857 0
8.300000 2.781320 5.690740 8.781320 0
8.400000 2.834425 5.765841 8.834425 0
8.500000 2.888013 5.841627 8.888013 0
8.600000 2.941930 5.917877 8.941930 0
8.700000 2.996017 5.994368 8.996017 0
8.800000 3.050116 6.070875 9.050116 0
8.900000 3.104068 6.147174 9.104068 0
9.000000 3.157715 6.223043 9.157715 0
9.100000 3.210900 6.298258 9.210900 0
9.200000 3.263468 6.372600 9.263468 0
9.300000 3.315264 6.445851 9.315264 0
9.400000 3.366137 6.517796 9.366137 0
9.500000 3.415938 6.588225 9.415938 0
9.600000 3.464521 6.656932 9.464521 0
9.700000 3.511744 6.723715 9.511744 0
9.800000 3.557468 6.788379 9.557468 0
9.900000 3.601560 6.850734 9.601560 0
